date,dmi_harmonie_arome_europe,metno_nordic,ecmwf_ifs025,ecmwf_aifs025_single,gfs_global,ecmwf_ifs,dmi_seamless,gfs_seamless
2025-11-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 07:00:00+00:00,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0
2025-11-09 08:00:00+00:00,12.0,10.0,18.0,29.0,56.0,19.0,12.0,56.0
2025-11-09 09:00:00+00:00,26.0,24.0,45.0,59.0,147.0,46.0,26.0,147.0
2025-11-09 10:00:00+00:00,58.0,49.0,75.0,78.0,219.0,81.0,58.0,219.0
2025-11-09 11:00:00+00:00,75.0,55.0,97.0,83.0,116.0,107.0,75.0,116.0
2025-11-09 12:00:00+00:00,54.0,96.0,101.0,75.0,73.0,114.0,54.0,73.0
2025-11-09 13:00:00+00:00,38.0,73.0,88.0,59.0,73.0,94.0,38.0,73.0
2025-11-09 14:00:00+00:00,33.0,48.0,57.0,38.0,41.0,59.0,33.0,41.0
2025-11-09 15:00:00+00:00,12.0,12.0,18.0,16.0,19.0,21.0,12.0,19.0
2025-11-09 16:00:00+00:00,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2025-11-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
