date,dmi_harmonie_arome_europe,metno_nordic,ecmwf_ifs025,ecmwf_aifs025_single,gfs_global,ecmwf_ifs,dmi_seamless,gfs_seamless
2025-11-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 07:00:00+00:00,3.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0
2025-11-16 08:00:00+00:00,52.0,45.0,35.0,35.0,44.0,32.0,52.0,44.0
2025-11-16 09:00:00+00:00,122.0,92.0,85.0,70.0,99.0,108.0,122.0,99.0
2025-11-16 10:00:00+00:00,193.0,129.0,140.0,90.0,145.0,135.0,193.0,145.0
2025-11-16 11:00:00+00:00,230.0,182.0,172.0,93.0,195.0,161.0,230.0,195.0
2025-11-16 12:00:00+00:00,186.0,171.0,157.0,82.0,182.0,161.0,186.0,182.0
2025-11-16 13:00:00+00:00,148.0,145.0,112.0,61.0,122.0,123.0,148.0,122.0
2025-11-16 14:00:00+00:00,94.0,81.0,63.0,35.0,61.0,66.0,94.0,61.0
2025-11-16 15:00:00+00:00,17.0,14.0,17.0,9.0,13.0,14.0,17.0,13.0
2025-11-16 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 07:00:00+00:00,3.0,3.0,2.0,6.0,2.0,2.0,3.0,2.0
2025-11-17 08:00:00+00:00,65.0,65.0,28.0,57.0,53.0,56.0,65.0,53.0
2025-11-17 09:00:00+00:00,152.0,138.0,61.0,114.0,140.0,123.0,152.0,140.0
2025-11-17 10:00:00+00:00,219.0,217.0,89.0,146.0,197.0,165.0,219.0,197.0
2025-11-17 11:00:00+00:00,244.0,224.0,112.0,149.0,236.0,153.0,244.0,236.0
2025-11-17 12:00:00+00:00,240.0,216.0,131.0,127.0,224.0,147.0,240.0,224.0
2025-11-17 13:00:00+00:00,193.0,178.0,132.0,90.0,147.0,150.0,193.0,147.0
2025-11-17 14:00:00+00:00,97.0,91.0,94.0,48.0,29.0,98.0,97.0,29.0
2025-11-17 15:00:00+00:00,22.0,22.0,27.0,12.0,14.0,18.0,22.0,14.0
2025-11-17 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 07:00:00+00:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0
2025-11-18 08:00:00+00:00,17.0,40.0,30.0,38.0,54.0,42.0,17.0,54.0
2025-11-18 09:00:00+00:00,61.0,24.0,69.0,77.0,131.0,102.0,61.0,131.0
2025-11-18 10:00:00+00:00,98.0,15.0,103.0,99.0,150.0,113.0,98.0,150.0
2025-11-18 11:00:00+00:00,22.0,101.0,119.0,100.0,160.0,110.0,22.0,160.0
2025-11-18 12:00:00+00:00,42.0,48.0,108.0,84.0,125.0,113.0,42.0,125.0
2025-11-18 13:00:00+00:00,20.0,32.0,80.0,58.0,60.0,84.0,20.0,60.0
2025-11-18 14:00:00+00:00,46.0,35.0,46.0,30.0,29.0,49.0,46.0,29.0
2025-11-18 15:00:00+00:00,2.0,7.0,12.0,7.0,8.0,10.0,2.0,8.0
2025-11-18 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 03:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 04:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19 05:00:00+00:00,,,0.0,0.0,0.0,0.0,0.0,0.0
